Data Source,Indicadores del desarrollo mundial,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40,...41,...42,...43,...44,...45,...46,...47,...48,...49,...50,...51,...52,...53,...54,...55,...56,...57,...58,...59,...60,...61,...62,...63,...64,...65,...66
Sólo BIRF,IBD,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,488802351224.24933,451351959426.86072,462895507635.22955,453650045115.18744,436998567427.58368,474078002942.18903,539063232586.53418,596152871697.10449,664141384914.61792,713708723371.45386,805226342382.0083,897124648515.01453,996073972655.82629,1213603635311.78,1331433998238.0164,1369124238228.7808,1342622244007.2996,1314456612756.7432,1550881860151.1313,1546701633122.4158,1594928569210.7461,2006637717926.6899,2546454009979.6626,3080821944487.2334,3678966121518.937,4525225224206.3877,5567621234780.1885,4542549485840.8291,5841341427190.5322,7176154132364.6553,7523999758529.6719,7922312153909.0527,7927943146417.4746,6946169527939.1357,6742115889448.2031,7684017299527.3242,8614479334878.2236,8486012848830.7109,7522106135225.75,
BIRF y la AIF,IBT,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,563855548515.32495,518339145065.53198,526848123961.27142,517573725777.99426,494639858703.0578,538253419412.89301,606804456300.42712,666080149769.59546,743026342229.11462,798019039173.17004,892839525909.78821,989490860876.51135,1094011748997.6931,1316090014905.99,1439902266925.6179,1478062960436.5027,1451345359111.2261,1434997559216.5024,1673392336360.478,1675900400865.74,1727765154841.4819,2164385139525.0422,2736312615832.5093,3319556012497.1436,3961787852375.7358,4874251434487.3398,6004597224927.2979,4916120342546.4639,6297737951924.1455,7733122545944.8037,8099773934164.5244,8529089379355.3721,8552317714994.5518,7512888355462.1104,7272832542930.416,8279909858743.2783,9298260571731.3477,9196073020392.752,8131473154740.4834,
total de la AIF,IDA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,47744953274.496124,54450402843.559502,62510571154.452316,82193236065.691193,88510526214.793243,77043285119.244766,68786144303.093536,65718330154.740685,65670962615.959045,59245113372.278564,65927561989.266258,69692495866.343781,72046055424.820374,81263734042.009094,86856587516.109955,90300421776.521851,95307655934.342255,101134421583.87244,103776928211.04454,109262062147.33508,109316608374.31219,109385748065.09816,123498633604.10326,122742092479.50661,130535881130.17412,134154707863.37764,157966789774.15762,188578039639.76538,238358335375.84866,282298039349.48767,348416188990.11871,436499934947.05682,373650541832.08795,456093367405.24176,556477743160.68665,574999339859.13147,605974237311.86487,623993977357.2738,566696915932.88708,530395219618.26086,595154440517.89075,683605490999.64966,712333249922.8761,609387985435.88062,
mezcla de la AIF,IDB,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,23716987285.39468,27083322621.508739,30310454755.82497,41222676434.196548,45282496662.494011,38700335561.976158,32774601112.481045,30122702339.102833,29192513977.254639,24354747509.908504,28323024130.618401,30035551685.147156,31308989834.0928,36127388110.550041,40119418740.920181,40510511737.286339,43672578036.889305,44679099227.565697,40124852677.511375,42874401687.970139,42986135390.05735,40432378257.549026,51343024768.31987,47888289659.491798,51916324734.741844,53402397908.412552,65514498835.725555,75019304467.53067,101401573187.27596,121441704602.43462,153320482123.14267,193685458052.81268,155367572015.94647,196864783677.47119,241876939576.77267,235181739512.05353,237254303272.9758,243974987801.59769,211189430390.99417,178332713873.84564,207764345116.98862,249923117804.63089,271492195739.6221,214636915543.2251,
Indonesia,IDN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,25694000000,26732000000,26318000000,24175000000,22150000000,20142000000,21187000000,23021000000,26858000000,33110000000,37896000000,41356000000,44237000000,49479000000,61641000000,66597000000,71017000000,54129157373.164902,53861672637.305702,66903347016.510803,59488522608.695702,61062217694.290039,64218536131.260109,80384415780.144501,101532626750.29919,103990854863.0088,120347692273.3799,154884602429.66458,121192257322.0172,168056210247.3139,218103413529.7662,242168482491.24478,240922260386.22681,233683071337.38519,197194291872.88431,193254477701.84579,220480902224.19461,258762192701.1644,245377166670.51569,194004507113.9906,256470548081.8757
Sólo AIF,IDX,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,30739148207.195633,38619759053.710419,40436050101.337692,36121754042.387283,34533899060.710564,34522255518.653488,35654280639.499916,34697441085.060844,37091730620.233421,39091590636.705933,40089226852.752625,44182490853.961227,45303007139.75972,48698960334.51403,50218544766.819427,55405602345.213402,63795392422.764862,66410644762.991852,66335092780.727936,69405467058.73114,71615411307.376236,74905998007.69577,78479328954.734421,80599126223.677078,91810627178.373016,113336108113.16454,135817218503.47162,159612974071.11349,193834864626.20062,241362662710.98993,216056059032.81131,257024782752.85703,311788135529.43304,337996178284.28754,367433001561.25256,378713757376.26453,354761850270.88666,352214829382.63324,387367942080.12445,433372501596.07568,440186287654.00873,395812447871.80847,
Isla de Man,IMN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,6394626958.1050797,6118738418.7880325,7027714616.2981453,9449307673.9758263,12423223569.649527,17451115786.088028,17910228304.256847,18207789822.332161,18554243032.326344,19024020843.895397,20330806881.698303,21212906196.33284,23895539116.29549,27623307972.921162,30625708881.761578,33220027613.299919,31266815940.655357,33954216789.327599,34726345304.870392,42242402582.905052,53444320283.168701,59626600012.070763,63174522440.95459,64810422973.558151,68456758095.340668,80488502034.999329,78976767750.077209,82838857142.920151,101344778633.24568,139722106701.71457,194154269868.64398,239530781131.32568,297951343493.5578,400437066913.92267,349528915346.26801,464622088118.44781,579252729071.65552,610650438038.65076,593440641146.98511,591134073843.44678,529773845232.93323,514858869345.58984,606582892875.93774,694097579862.35925,672210270766.61621,547676200354.3537,
No clasificado,INX,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223942334677.4342,266749495950.26697,337595350136.73303,356116752990.81799,282049857150.47302,279332599631.31299,306767568621.59698,313170938377.466,314315212280.09497,361149068250.86804,406014798655.78302,449219988537.52399,490136109629.71106,546173633618.48999,665048489233.71301,673765946203.88904,
"Irán, República Islámica del",IRN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,20303000000,25603000000,21760000000,15008000000,16509000000,16728000000,15840000000,22484000000,18570000000,15414000000,12933000000,14443000000,13045000000,16570000000,22370000000,30990000000,29214000000,25030000000,16256000000,15907000000,18970000000,18219000000,17777000000,16363000000,18107000000,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31304100000,28948500000,26478500000,37887000000,44165000000,47678200000,53166000000,64467000000,72899200000,70226600000,59981512000,46012060000,50413700000,59796300000,75160500000,57480700000,
Islandia,ISL,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,600800000,777800000,888200000,1102600000,1288400000,1366200000,1312400000,1154900000,1238100000,1339700000,1556500000,2136000000,2203500000,2031800000,2361650092.0087137,2469400873.2207913,2371952450.251833,2044580474.191457,2127190074.617873,2533116086.630085,2897240553.6368589,2928169618.418756,3547228602.3121657,3624569746.4851122,3907537455.2549353,3558389843.2442594,3496811792.5470409,4630096538.8364429,6319139004.2134504,9196271648.4764004,11871661362.91806,14613927544.158112,13284260002.7202,8359212026.34939,8477671016.0527,10282269034.866079,9404266093.4760208,8541093581.79072,9219031372.8044796,8659817589.1036167,9173102399.7172089,10890173246.695576,11831447057.973513,10044626585.096504,7610532079.6763563,
Israel,ISR,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,667000000,823000000,,,,1222000000,1283000000,1447000000,1753000000,2120000000,2614000000,3096000000,3219000000,5263000000,6756000000,7537000000,7466000000,7818000000,9712000000,11590000000,13458000000,14610300000,14650000000,14813200000,15104300000,14728200000,15541200000,19612000000,20459600000,20726600000,23799100000,25600200000,27584400000,30273900000,34028200000,39580500000,42645500000,43036900000,42475300000,48711500000,58746900000,51899200000,49847100000,52080600000,59954400000,65210700000,71829700000,85402200000,95774500000,74687900000,88279500000,105016600000,107035700000,107424700000,106980700000,99141900000,104697700000,112825200000,123948100000,125524700000,111983800000,145195300000
Italia,ITA,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,18015521581.984501,19738106741.068119,24098494890.242439,33519044235.199707,48142684556.952461,45623735572.473511,50061472457.806351,55448253032.073036,65382545233.068268,88589458547.929764,114982464871.03145,111210017016.97012,105750158428.7229,96320562161.626785,102575443302.46002,106878340717.54633,123903803495.70091,155411317948.5184,172391163219.00998,194024270110.89212,248907944672.8764,252087567152.8208,283129716246.39899,234482439991.26178,249894529680.29282,294650781697.20251,305042795392.76068,310761329125.7243,329323930135.28339,327424713996.33777,336170463831.85577,335753454282.11707,360918690622.47797,431109421587.11487,497823444090.54956,540744586813.71436,622040980854.97986,733966051676.56396,800753277253.51001,600196110014.78125,660737546712.98645,748115536281.64185,648723507021.33508,643068790812.4668,650327835196.91565,562157005628.02307,554023609104.78015,617489659503.21448,676502659586.70496,638420822804.46533,534373695525.6532,
Jamaica,JAM,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,1251400000,1069200000,1245600000,1439900000,1678300000,1960900000,1924800000,1788785883.8039341,1787937211.8,1788970581.3838151,1597476002.831665,1947059484.2894399,2246100000,2793599894.3207002,2927700638.3289399,2757100000,2624400000,3056900000,3511100000,4246400000,4230900000,4503500000,4501900000,4506900000,4969800000,5242500000,5603295000,5703386367.2727804,6116125950.1049557,6971683766.32551,8092118010.086031,9667906419.8314896,10970110361.562929,7259174492.372736,7191595695.4490194,8567374300.2708426,8361598051.3111229,8122956317.1273403,8041836694.8986816,7362381035.2615452,7146622740.3234959,7966289476.1307068,8843666633.0144558,9138347737.1784744,6660784448.9553871,
Jordania,JOR,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,330119635.67679447,417870278.20130253,609143361.70078814,951244302.64884138,1309403086.4282484,1669415441.6133893,2014347815.534601,2793850886.2831793,3309325934.3145518,4314404853.8708982,4367392061.5775986,3987487268.8241029,3964210275.5459628,3903271204.387125,3549283318.7881718,3976945857.809474,4113958672.4120731,3181385032.823535,3850326126.6099319,3872331618.7438583,4783350653.3849497,4901727353.8903894,4784011534.1061993,5297291956.7458038,5828490832.1579676,5642736248.2369576,5632722143.8646021,5469675599.4358206,6363278976.6995773,6517286106.8540506,6798554179.1081133,7387782888.6716461,9781856710.9234104,12313893719.043972,13809831663.783159,16420987733.033184,19868511277.067535,17043899828.096037,19343117423.58252,22275989035.211288,24053631690.140869,25304422556.154732,26281830985.915478,23945140845.070427,22896478873.23941,24109859154.929577,24153464788.732368,23226312676.056351,19458563380.281719,
Japón,JPN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500213730715.86182,478960149313.94775,403943308538.71552,427672410323.65302,493413059782.94104,451036395894.42078,431045768549.62903,473641226086.8905,564466611780.84668,641783495290.72302,715392537164.90198,778376723260.18921,927845205397.96045,686431528417.53455,838536967901.87549,1020793146007.1522,1069006694608.9264,1015384829591.6034,1064432398858.0397,880636231453.32104,860289224084.854,932182349418.22656,1037883368091.3031,1029082930160.7329,897251662965.64624,
Kazajstán,KAZ,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6291800000,7832100000,8688900000,8217600000,7357500000,10362562034.193661,12046787248.59992,12946795262.14043,15324920859.510389,22248917513.49683,32007939120.033932,44007203673.0214,61750759839.342796,72686683389.417404,54596821092.2733,66336970487.355194,81299845640.130402,91208863886.257507,90717533542.692108,81216469275.051697,57973382493.601196,51785994411.4869,61252726332.082901,70823673775.811798,76761690509.091003,62192125972.529907,
Kenya,KEN,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,1279960852.8097191,1281679712.861208,1632803802.645891,2295137818.5359979,2219038655.4427762,3094665734.9419651,2575076462.4178381,2067508520.5032802,1752617720.8443122,1966022322.3211529,1911135408.6246829,2147575175.065414,2447234519.0446973,2697680184.3681479,2896657992.7216606,3128201174.4973722,2764707307.9700789,2531999317.1271729,5175520814.2960558,5909583320.2537203,6195020991.8872013,5859745448.6455936,7361748205.5801344,8662274730.9360943,8580583623.0348349,3940728235.8052101,4216166910.0986843,4045871362.7366729,4407401991.564127,5461336762.7638712,6920519264.8868732,8340533502.1573725,10363997276.553553,12780516365.300941,11514181187.446829,13823154749.009167,16732037757.802036,18577628889.151749,19229569802.995743,21643221814.666328,18561956034.424767,17284322343.764671,20785185560.768078,21771490072.458961,22230623833.246429,19642732051.506599,
Kirguistán,KGZ,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503109000,519220000,765223000,1075758000,888685000,1023082415.9775879,790184193.40379095,753365339.94992471,645391451.82204771,782390101.94900703,949950537.56844532,1236351637.8286879,1500535579.8365571,2341976241.2302427,3311354006.009676,4911790699.6387873,3763109520.849122,4138542771.1766901,5551269953.4763346,6619476015.9181385,7104239455.3830671,6791574691.5460596,5134770674.7909946,5129796815.231451,5505624667.5055246,6158830279.9695921,6482371828.7225208,4327895002.5309496,
Camboya,KHM,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527600000,608194000,933100000,1441600000,1384900000,1310500000,1494229607.0599689,2033518329.0124528,2453470094.1336193,2636714648.4691091,2970491568.8381958,3324968903.2430191,4053486236.9309874,4921190869.4611425,5971310658.1966753,5808916667.7470903,6559927432.2187338,6330325678.310976,8172965698.9934959,10250576751.791525,11716685980.772614,13560526790.7822,15369259026.996449,16879307937.760801,17977258615.55117,19829140193.720802,23770324749.657932,27811763469.539387,24809156817.29837,
